pitch_angle,pitch_target,pitch_speed,pitch_speed_target,pitch_output,pitch_angle_kp,pitch_angle_ki,pitch_angle_kd,pitch_speed_kp,pitch_speed_ki,pitch_speed_kd,pitch_ff_output,yaw_ff_output
-6.40,0.00,0.00,59.19,-378.25,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.40,0.00,0.00,59.24,-377.43,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.40,0.00,0.00,59.31,-376.39,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.40,0.00,0.00,59.37,-375.50,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.40,0.00,0.00,59.41,-374.74,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,59.48,-373.79,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,59.54,-372.80,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,59.59,-372.05,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,59.62,-371.35,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,59.68,-370.42,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,59.74,-369.51,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,59.80,-368.63,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,59.88,-367.49,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,59.93,-366.62,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.00,-365.65,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.06,-364.71,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.08,-364.16,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.16,-363.01,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.22,-362.12,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.27,-361.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.32,-360.43,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.37,-359.63,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.43,-358.70,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.50,-357.65,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.55,-356.79,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.60,-355.96,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.67,-354.95,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.72,-354.08,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.77,-353.27,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.83,-352.37,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.87,-351.59,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.90,-351.00,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,60.96,-350.04,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.02,-349.20,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.08,-348.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.12,-347.54,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.15,-346.86,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.18,-346.24,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.21,-345.64,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.25,-344.87,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.30,-344.07,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.35,-343.23,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.42,-342.19,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.47,-341.31,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.53,-340.39,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.56,-339.81,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.60,-339.08,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.65,-338.27,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.70,-337.39,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.75,-336.62,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.80,-335.69,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.85,-334.93,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.90,-334.03,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.95,-333.24,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,61.98,-332.61,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.03,-331.74,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.09,-330.84,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.14,-330.05,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.18,-329.25,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.24,-328.30,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.29,-327.51,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.36,-326.40,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.42,-325.52,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.46,-324.80,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.50,-324.07,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.55,-323.22,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.60,-322.35,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.63,-321.75,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.67,-321.05,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.72,-320.13,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.75,-319.49,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.83,-318.41,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.41,0.00,0.00,62.89,-317.47,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,62.97,-316.33,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.03,-315.36,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.08,-314.51,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.14,-313.56,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.18,-312.82,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.22,-312.06,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.28,-311.12,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.35,-310.13,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.40,-309.19,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.49,-308.01,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.55,-307.00,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.59,-306.28,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.63,-305.58,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.70,-304.53,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.75,-303.62,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.78,-303.00,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.84,-302.08,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.89,-301.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,63.94,-300.33,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,64.01,-299.31,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,64.06,-298.47,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,64.11,-297.68,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,64.15,-296.93,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,64.19,-296.18,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,64.27,-295.02,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,64.33,-294.07,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,64.39,-293.10,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,64.46,-292.00,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,0.00,64.51,-291.19,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,64.57,-290.20,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,64.65,-289.10,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,64.70,-288.19,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,64.74,-287.51,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,64.79,-286.68,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,64.84,-285.80,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,64.86,-285.21,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,64.92,-284.29,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,64.98,-283.33,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,65.03,-282.51,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,65.11,-281.33,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,65.18,-280.24,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,65.24,-279.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,65.30,-278.30,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,65.37,-277.29,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,65.46,-276.03,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,65.52,-275.05,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,65.58,-274.07,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,65.64,-273.09,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,65.69,-272.28,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,65.73,-271.49,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,65.81,-270.40,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,65.86,-269.47,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,65.89,-268.91,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.43,0.00,0.00,65.93,-268.11,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.00,-267.08,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.07,-265.99,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.11,-265.21,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.15,-264.45,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.20,-263.64,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.27,-262.52,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.33,-261.65,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.37,-260.85,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.40,-260.21,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.47,-259.15,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.53,-258.20,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.58,-257.36,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.64,-256.39,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.70,-255.42,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.77,-254.30,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.84,-253.24,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.89,-252.37,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.94,-251.58,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,66.98,-250.81,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.04,-249.77,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.08,-249.09,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.12,-248.31,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.16,-247.52,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.22,-246.54,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.29,-245.46,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.35,-244.59,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.38,-243.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.43,-243.00,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.50,-241.97,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.54,-241.20,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.57,-240.49,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.61,-239.78,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.67,-238.80,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.72,-237.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.78,-237.03,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.83,-236.09,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.91,-234.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.44,0.00,0.00,67.97,-234.02,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.03,-233.03,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.08,-232.11,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.14,-231.18,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.20,-230.15,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.27,-229.11,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.34,-228.03,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.40,-227.06,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.46,-226.06,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.53,-224.99,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.58,-224.17,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.64,-223.13,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.71,-222.13,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.76,-221.22,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.83,-220.19,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.88,-219.33,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.91,-218.60,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,68.95,-217.85,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,69.01,-216.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.45,0.00,0.00,69.09,-215.65,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,69.17,-214.46,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,69.23,-213.58,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,69.28,-212.62,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,69.33,-211.76,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,69.39,-210.82,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,69.45,-209.84,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,69.50,-209.00,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,69.55,-208.06,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,69.58,-207.48,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,69.65,-206.36,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,69.73,-205.19,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,69.79,-204.14,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,69.87,-203.03,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,69.93,-202.02,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,69.97,-201.22,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.02,-200.41,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.06,-199.61,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.11,-198.74,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.17,-197.71,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.23,-196.71,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.27,-195.98,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.31,-195.18,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.37,-194.28,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.41,-193.45,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.47,-192.46,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.52,-191.56,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.57,-190.76,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.65,-189.58,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.67,-188.93,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.73,-187.95,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.78,-187.15,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.82,-186.36,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.87,-185.45,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.94,-184.39,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,70.99,-183.52,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,71.03,-182.74,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,71.07,-181.94,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,71.12,-181.00,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,71.17,-180.22,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,71.23,-179.16,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,71.29,-178.22,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,71.32,-177.57,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,71.37,-176.59,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,71.45,-175.50,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,71.49,-174.63,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.46,0.00,0.00,71.53,-173.87,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,71.60,-172.76,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,71.67,-171.65,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,71.73,-170.66,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,71.78,-169.78,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,71.87,-168.58,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,71.91,-167.74,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,71.94,-167.07,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,71.99,-166.15,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.07,-164.98,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.12,-164.12,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.16,-163.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.21,-162.43,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.26,-161.58,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.32,-160.57,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.39,-159.44,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.44,-158.60,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.48,-157.81,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.52,-157.02,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.56,-156.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.58,-155.60,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.63,-154.72,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.68,-153.90,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.74,-152.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.79,-152.02,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.83,-151.23,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.88,-150.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.47,0.00,0.00,72.95,-149.25,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
